DefaultDate,TimeToDefault,NumberOfCredits
2018-12-31,909.0,64289
2020-07-31,1514.0,63917
2021-11-30,3071.0,63508
2020-07-31,1329.0,63917
2019-07-31,938.0,64151
2018-05-31,511.0,64395
2017-12-31,482.0,64478
2020-05-31,1375.0,63950
2021-04-30,1838.0,63687
2020-04-30,1449.0,63960
2018-10-31,817.0,64313
2020-08-31,1309.0,63902
2021-06-30,1851.0,63638
2018-11-30,1269.0,64303
2017-08-31,330.0,64559
2018-08-31,1030.0,64351
2022-01-31,2030.0,63429
2019-08-31,932.0,64134
2020-05-31,1853.0,63950
2019-09-30,1291.0,64112
2019-04-30,1309.0,64217
