DefaultDate,TimeToDefault,NumberOfCredits
2022-04-30,619.0,431581
2022-01-31,556.0,434840
2021-05-31,306.0,435010
2021-12-31,518.0,434876
2022-04-30,637.0,431581
2022-02-28,574.0,434785
2022-04-30,635.0,431581
2021-04-30,272.0,435020
2021-04-30,272.0,435020
2022-01-31,545.0,434840
2021-12-31,496.0,434876
2021-11-30,458.0,434911
2021-08-31,365.0,434982
2021-08-31,1873.0,434982
2022-04-30,2775.0,431581
2021-01-31,1570.0,435031
2021-10-31,1826.0,434942
2021-09-30,1391.0,434964
2021-07-31,1311.0,434993
2021-09-30,1654.0,434964
2021-09-30,1648.0,434964
2021-12-31,3153.0,434876
2021-10-31,1677.0,434942
2021-08-31,1281.0,434982
2021-10-31,1655.0,434942
2021-06-30,1531.0,435004
2022-01-31,1742.0,434840
2021-07-31,1202.0,434993
2021-10-31,1287.0,434942
2022-04-30,1424.0,431581
2022-04-30,1363.0,431581
2021-07-31,1082.0,434993
2021-12-31,1214.0,434876
2022-01-31,1117.0,434840
2022-04-30,1307.0,431581
2021-03-31,904.0,435026
2021-06-30,974.0,435004
2021-06-30,925.0,435004
2021-07-31,962.0,434993
2021-09-30,1021.0,434964
2022-01-31,1138.0,434840
2022-04-30,1195.0,431581
2022-04-30,1160.0,431581
2022-04-30,1150.0,431581
2022-01-31,1032.0,434840
2022-04-30,1125.0,431581
2021-05-31,746.0,435010
2021-11-30,928.0,434911
2022-04-30,1053.0,431581
2022-04-30,1061.0,431581
2021-02-28,598.0,435028
2022-02-28,957.0,434785
2022-01-31,917.0,434840
2021-08-31,739.0,434982
2021-06-30,698.0,435004
2022-04-30,991.0,431581
2021-09-30,777.0,434964
2022-04-30,988.0,431581
2021-02-28,558.0,435028
2021-05-31,642.0,435010
2021-06-30,671.0,435004
2021-07-31,698.0,434993
2021-07-31,690.0,434993
2022-01-31,867.0,434840
2021-06-30,621.0,435004
2022-02-28,854.0,434785
2022-01-31,832.0,434840
2021-10-31,734.0,434942
2021-03-31,524.0,435026
2021-09-30,706.0,434964
2021-12-31,798.0,434876
2021-08-31,662.0,434982
2021-12-31,781.0,434876
2021-03-31,492.0,435026
2022-01-31,791.0,434840
2021-06-30,555.0,435004
2022-02-28,794.0,434785
2021-06-30,530.0,435004
2022-04-30,833.0,431581
2021-11-30,2090.0,434911
2021-04-30,445.0,435020
2022-01-31,2146.0,434840
2021-05-31,472.0,435010
2021-06-30,499.0,435004
2022-01-31,712.0,434840
2021-07-31,513.0,434993
2021-06-30,482.0,435004
2021-12-31,665.0,434876
2021-03-31,387.0,435026
2022-04-30,779.0,431581
2021-02-28,352.0,435028
2022-04-30,768.0,431581
2021-05-31,434.0,435010
2021-03-31,337.0,435026
2021-09-30,500.0,434964
2022-02-28,651.0,434785
2021-11-30,2050.0,434911
2021-07-31,400.0,434993
2021-05-31,283.0,435010
2022-01-31,585.0,434840
2021-08-31,435.0,434982
2021-09-30,495.0,434964
2022-04-30,2187.0,431581
2022-01-31,545.0,434840
2021-10-31,509.0,434942
2022-02-28,599.0,434785
2021-11-30,509.0,434911
2022-04-30,653.0,431581
2021-07-31,372.0,434993
2021-02-28,206.0,435028
2021-08-31,378.0,434982
2022-02-28,1746.0,434785
2022-04-30,1752.0,431581
2021-04-30,1309.0,435020
2021-10-31,1475.0,434942
2021-06-30,1336.0,435004
2021-08-31,1390.0,434982
2021-07-31,1341.0,434993
2021-07-31,1300.0,434993
2021-03-31,1181.0,435026
2021-08-31,1331.0,434982
2021-07-31,1282.0,434993
2021-06-30,1230.0,435004
2021-09-30,1304.0,434964
2022-04-30,1502.0,431581
2021-10-31,1314.0,434942
2022-01-31,1404.0,434840
2021-11-30,1343.0,434911
2021-07-31,1206.0,434993
2022-01-31,1377.0,434840
2021-11-30,1307.0,434911
2021-05-31,1113.0,435010
2021-03-31,1049.0,435026
2022-01-31,1301.0,434840
2021-12-31,1292.0,434876
2021-09-30,1185.0,434964
2021-03-31,994.0,435026
2021-08-31,1126.0,434982
2022-01-31,1292.0,434840
2021-10-31,1199.0,434942
2022-01-31,1284.0,434840
2021-03-31,964.0,435026
2021-07-31,1073.0,434993
2022-02-28,1280.0,434785
2021-04-30,939.0,435020
2021-06-30,1017.0,435004
2021-08-31,1072.0,434982
2021-06-30,996.0,435004
2021-09-30,1086.0,434964
2021-01-31,839.0,435031
2022-01-31,1195.0,434840
2022-02-28,1216.0,434785
2021-10-31,1083.0,434942
2022-04-30,1247.0,431581
2022-04-30,1185.0,431581
2021-09-30,967.0,434964
2022-04-30,1153.0,431581
2022-01-31,1056.0,434840
2021-10-31,984.0,434942
2021-09-30,945.0,434964
2021-06-30,848.0,435004
2022-04-30,1156.0,431581
2021-10-31,950.0,434942
2022-04-30,1125.0,431581
2022-04-30,1124.0,431581
2022-02-28,1049.0,434785
2022-04-30,1116.0,431581
2021-05-31,780.0,435010
2021-08-31,846.0,434982
2022-02-28,1015.0,434785
2022-04-30,1073.0,431581
2022-02-28,1014.0,434785
2021-09-30,862.0,434964
2021-07-31,785.0,434993
2020-11-30,535.0,435034
2021-07-31,778.0,434993
2021-04-30,679.0,435020
2021-05-31,672.0,435010
2021-05-31,669.0,435010
2021-09-30,2414.0,434964
2022-01-31,913.0,434840
2022-01-31,895.0,434840
2022-02-28,923.0,434785
2022-02-28,901.0,434785
2021-08-31,720.0,434982
2021-07-31,684.0,434993
2022-04-30,943.0,431581
2021-03-31,527.0,435026
2021-09-30,706.0,434964
2021-08-31,676.0,434982
2021-07-31,641.0,434993
2021-08-31,634.0,434982
2021-05-31,476.0,435010
2020-11-30,294.0,435034
2022-02-28,740.0,434785
2022-02-28,732.0,434785
2021-07-31,430.0,434993
2021-06-30,372.0,435004
2022-04-30,718.0,431581
2021-12-31,549.0,434876
2021-07-31,390.0,434993
2021-10-31,461.0,434942
2022-01-31,2390.0,434840
2021-08-31,3213.0,434982
2022-02-28,1952.0,434785
2021-10-31,1773.0,434942
2021-03-31,1538.0,435026
2022-04-30,1908.0,431581
2022-02-28,1785.0,434785
2022-01-31,1733.0,434840
2022-04-30,1828.0,431581
2021-09-30,839.0,434964
2021-07-31,472.0,434993
2021-06-30,415.0,435004
2021-12-31,794.0,434876
2021-10-31,541.0,434942
2021-06-30,1703.0,435004
2021-08-31,393.0,434982
2021-06-30,1527.0,435004
2021-10-31,456.0,434942
2021-06-30,583.0,435004
2021-12-31,746.0,434876
2022-02-28,546.0,434785
2022-04-30,632.0,431581
2022-04-30,663.0,431581
2022-04-30,611.0,431581
2022-01-31,2061.0,434840
2022-04-30,1570.0,431581
2021-06-30,978.0,435004
2022-04-30,919.0,431581
2021-04-30,288.0,435020
2022-04-30,613.0,431581
2021-12-31,483.0,434876
2021-06-30,856.0,435004
2022-04-30,999.0,431581
2021-07-31,599.0,434993
2021-04-30,421.0,435020
2022-02-28,683.0,434785
2021-07-31,913.0,434993
2021-11-30,528.0,434911
2022-02-28,711.0,434785
2022-04-30,855.0,431581
2021-12-31,1184.0,434876
2021-12-31,668.0,434876
2022-04-30,603.0,431581
2022-02-28,517.0,434785
2021-11-30,413.0,434911
2021-05-31,614.0,435010
2021-10-31,656.0,434942
2022-04-30,807.0,431581
2022-04-30,612.0,431581
2021-11-30,468.0,434911
2022-02-28,836.0,434785
2021-10-31,432.0,434942
2021-08-31,315.0,434982
2021-08-31,358.0,434982
2022-04-30,1178.0,431581
2022-04-30,997.0,431581
2021-05-31,565.0,435010
2021-06-30,462.0,435004
2021-07-31,318.0,434993
2021-06-30,1397.0,435004
2021-12-31,927.0,434876
2022-04-30,539.0,431581
2021-05-31,178.0,435010
2022-01-31,553.0,434840
2021-12-31,497.0,434876
2022-04-30,830.0,431581
2022-02-28,747.0,434785
2021-11-30,486.0,434911
2021-12-31,517.0,434876
2021-08-31,846.0,434982
2022-01-31,938.0,434840
2022-01-31,789.0,434840
2021-07-31,466.0,434993
2022-02-28,584.0,434785
2021-06-30,289.0,435004
2021-07-31,275.0,434993
2021-08-31,286.0,434982
2022-02-28,1062.0,434785
2022-01-31,644.0,434840
2021-06-30,390.0,435004
2021-11-30,361.0,434911
2022-04-30,1060.0,431581
2022-02-28,831.0,434785
2021-06-30,278.0,435004
2021-09-30,318.0,434964
2021-07-31,1650.0,434993
2021-09-30,1696.0,434964
2021-08-31,854.0,434982
2021-07-31,697.0,434993
2022-04-30,589.0,431581
2022-04-30,556.0,431581
2021-05-31,219.0,435010
2022-01-31,502.0,434840
2022-04-30,526.0,431581
2021-10-31,565.0,434942
2021-11-30,522.0,434911
2021-12-31,797.0,434876
2022-01-31,623.0,434840
2022-04-30,669.0,431581
2022-04-30,633.0,431581
2021-12-31,2282.0,434876
2021-08-31,1652.0,434982
2021-07-31,1608.0,434993
2022-04-30,606.0,431581
2022-04-30,694.0,431581
2021-11-30,472.0,434911
2021-10-31,1509.0,434942
2021-08-31,270.0,434982
2021-06-30,251.0,435004
2022-01-31,548.0,434840
2022-04-30,578.0,431581
2021-11-30,383.0,434911
2021-12-31,349.0,434876
2022-02-28,1652.0,434785
2022-01-31,528.0,434840
2021-10-31,276.0,434942
2021-08-31,1376.0,434982
2021-08-31,488.0,434982
2021-07-31,234.0,434993
2022-02-28,425.0,434785
2022-04-30,579.0,431581
2021-09-30,404.0,434964
2022-01-31,1346.0,434840
2021-07-31,311.0,434993
2022-04-30,556.0,431581
2022-02-28,389.0,434785
2021-08-31,201.0,434982
2021-11-30,495.0,434911
2021-11-30,461.0,434911
2022-02-28,714.0,434785
2021-11-30,516.0,434911
2022-02-28,630.0,434785
2022-04-30,2595.0,431581
2022-01-31,734.0,434840
2022-01-31,551.0,434840
2022-02-28,483.0,434785
2022-04-30,381.0,431581
2022-04-30,680.0,431581
2022-04-30,439.0,431581
2022-02-28,600.0,434785
2022-02-28,417.0,434785
2022-04-30,915.0,431581
2022-02-28,650.0,434785
2021-12-31,486.0,434876
2022-04-30,488.0,431581
2022-02-28,993.0,434785
2021-09-30,679.0,434964
2022-01-31,346.0,434840
2021-12-31,311.0,434876
2022-01-31,297.0,434840
2022-04-30,410.0,431581
2021-12-31,427.0,434876
2021-12-31,323.0,434876
2021-11-30,270.0,434911
2022-04-30,955.0,431581
2021-12-31,494.0,434876
2021-07-31,289.0,434993
2022-02-28,412.0,434785
2022-02-28,298.0,434785
2022-01-31,622.0,434840
2022-04-30,432.0,431581
2022-04-30,404.0,431581
2021-12-31,435.0,434876
2021-12-31,401.0,434876
2022-04-30,450.0,431581
2022-01-31,348.0,434840
2022-04-30,1719.0,431581
2022-04-30,2264.0,431581
2022-02-28,710.0,434785
2021-11-30,1370.0,434911
2022-04-30,1934.0,431581
2022-01-31,731.0,434840
2022-04-30,779.0,431581
2022-04-30,724.0,431581
2022-04-30,712.0,431581
2022-02-28,613.0,434785
2021-10-31,397.0,434942
2022-02-28,585.0,434785
2022-01-31,529.0,434840
2022-04-30,591.0,431581
2022-04-30,521.0,431581
2022-02-28,416.0,434785
2022-02-28,409.0,434785
2022-04-30,458.0,431581
2022-01-31,2460.0,434840
2022-04-30,417.0,431581
2022-04-30,373.0,431581
2022-04-30,371.0,431581
2022-01-31,262.0,434840
2022-02-28,290.0,434785
2022-02-28,285.0,434785
2022-04-30,343.0,431581
2022-04-30,310.0,431581
2021-11-30,1603.0,434911
2022-04-30,1083.0,431581
2022-02-28,843.0,434785
2022-04-30,855.0,431581
2022-04-30,852.0,431581
2022-04-30,803.0,431581
2021-09-30,568.0,434964
2022-04-30,582.0,431581
2021-11-30,509.0,434911
2022-02-28,614.0,434785
2022-01-31,545.0,434840
2021-09-30,329.0,434964
2022-04-30,418.0,431581
2021-12-31,245.0,434876
2022-02-28,240.0,434785
2021-12-31,197.0,434876
2021-12-31,721.0,434876
2022-04-30,773.0,431581
2022-04-30,673.0,431581
2022-04-30,632.0,431581
2022-04-30,549.0,431581
2022-02-28,468.0,434785
2022-01-31,440.0,434840
2022-04-30,522.0,431581
2022-04-30,512.0,431581
2022-04-30,498.0,431581
2022-02-28,370.0,434785
2022-04-30,429.0,431581
2022-04-30,424.0,431581
2021-11-30,266.0,434911
2022-01-31,278.0,434840
2022-02-28,294.0,434785
2022-02-28,1790.0,434785
2022-04-30,1779.0,431581
2022-04-30,1419.0,431581
2022-04-30,1151.0,431581
2022-04-30,744.0,431581
2022-04-30,550.0,431581
2022-04-30,696.0,431581
2022-04-30,606.0,431581
2022-04-30,659.0,431581
2022-02-28,581.0,434785
2022-04-30,605.0,431581
2022-02-28,521.0,434785
2022-01-31,489.0,434840
2022-04-30,544.0,431581
2022-02-28,482.0,434785
2021-12-31,388.0,434876
2022-02-28,452.0,434785
2022-02-28,425.0,434785
2021-12-31,323.0,434876
2022-01-31,350.0,434840
2021-12-31,317.0,434876
2022-04-30,400.0,431581
2022-01-31,307.0,434840
2021-12-31,267.0,434876
2021-12-31,333.0,434876
2022-04-30,389.0,431581
2022-04-30,388.0,431581
2021-11-30,208.0,434911
2021-11-30,204.0,434911
2021-11-30,179.0,434911
2022-02-28,284.0,434785
2021-12-31,210.0,434876
2021-12-31,195.0,434876
2021-12-31,197.0,434876
2022-04-30,2199.0,431581
2022-02-28,1855.0,434785
2022-02-28,1634.0,434785
2022-04-30,1485.0,431581
2022-04-30,787.0,431581
2022-02-28,654.0,434785
2022-04-30,561.0,431581
2022-02-28,487.0,434785
2021-12-31,407.0,434876
2022-04-30,499.0,431581
2022-04-30,431.0,431581
2021-11-30,278.0,434911
2022-01-31,334.0,434840
2022-02-28,314.0,434785
2021-12-31,196.0,434876
2022-04-30,1319.0,431581
2021-12-31,854.0,434876
2021-12-31,722.0,434876
2022-02-28,781.0,434785
2021-12-31,690.0,434876
2022-04-30,654.0,431581
2022-04-30,677.0,431581
2022-02-28,549.0,434785
2022-04-30,607.0,431581
2021-11-30,417.0,434911
2022-04-30,582.0,431581
2022-02-28,441.0,434785
2021-10-31,328.0,434942
2022-02-28,384.0,434785
2021-12-31,301.0,434876
2022-04-30,417.0,431581
2022-04-30,403.0,431581
2022-01-31,279.0,434840
2022-04-30,347.0,431581
2021-12-31,219.0,434876
2022-04-30,303.0,431581
2022-02-28,266.0,434785
2022-02-28,1963.0,434785
2022-04-30,1991.0,431581
2022-01-31,1690.0,434840
2022-02-28,1424.0,434785
2022-04-30,1409.0,431581
2022-02-28,1085.0,434785
2022-04-30,1054.0,431581
2022-04-30,929.0,431581
2022-04-30,884.0,431581
2021-11-30,733.0,434911
2022-02-28,798.0,434785
2022-04-30,585.0,431581
2021-10-31,500.0,434942
2022-04-30,593.0,431581
2022-04-30,549.0,431581
2022-04-30,536.0,431581
2021-12-31,399.0,434876
2021-09-30,300.0,434964
2021-11-30,350.0,434911
2021-12-31,375.0,434876
2022-04-30,487.0,431581
2022-02-28,374.0,434785
2021-12-31,291.0,434876
2021-11-30,263.0,434911
2022-01-31,294.0,434840
2022-02-28,345.0,434785
2022-02-28,335.0,434785
2021-12-31,2293.0,434876
2022-02-28,292.0,434785
2021-12-31,296.0,434876
2022-04-30,365.0,431581
2021-12-31,186.0,434876
2022-02-28,271.0,434785
2022-04-30,402.0,431581
2021-11-30,223.0,434911
2022-04-30,355.0,431581
2022-04-30,369.0,431581
2022-02-28,305.0,434785
2022-04-30,329.0,431581
2022-04-30,381.0,431581
2022-02-28,527.0,434785
2021-12-31,417.0,434876
2022-02-28,447.0,434785
2022-01-31,417.0,434840
2022-04-30,498.0,431581
2022-04-30,493.0,431581
2022-02-28,403.0,434785
2022-04-30,451.0,431581
2022-01-31,357.0,434840
2021-12-31,324.0,434876
2022-02-28,378.0,434785
2022-02-28,355.0,434785
2021-12-31,269.0,434876
2022-04-30,402.0,431581
2022-01-31,317.0,434840
2022-04-30,404.0,431581
2022-02-28,305.0,434785
2021-12-31,242.0,434876
2022-01-31,269.0,434840
2022-04-30,353.0,431581
2021-11-30,188.0,434911
2022-01-31,237.0,434840
2021-11-30,171.0,434911
2022-02-28,261.0,434785
2022-01-31,1315.0,434840
2021-12-31,1072.0,434876
2022-04-30,2151.0,431581
2022-01-31,1726.0,434840
2022-04-30,1233.0,431581
2021-08-31,839.0,434982
2022-02-28,972.0,434785
2021-09-30,787.0,434964
2021-09-30,742.0,434964
2022-01-31,795.0,434840
2022-01-31,717.0,434840
2022-04-30,760.0,431581
2021-12-31,581.0,434876
2022-04-30,715.0,431581
2022-02-28,532.0,434785
2022-04-30,577.0,431581
2022-01-31,440.0,434840
2022-04-30,425.0,431581
2022-01-31,322.0,434840
2021-08-31,118.0,434982
2022-04-30,436.0,431581
2022-04-30,982.0,431581
2022-04-30,336.0,431581
2022-04-30,432.0,431581
2022-02-28,252.0,434785
2021-12-31,174.0,434876
2022-01-31,453.0,434840
2022-04-30,445.0,431581
2022-04-30,439.0,431581
2022-04-30,303.0,431581
2021-12-31,1668.0,434876
2022-04-30,388.0,431581
2022-04-30,285.0,431581
2022-01-31,247.0,434840
2022-02-28,2243.0,434785
2022-04-30,417.0,431581
2022-04-30,344.0,431581
2022-02-28,1833.0,434785
2022-04-30,438.0,431581
2022-04-30,282.0,431581
2022-02-28,231.0,434785
2022-02-28,195.0,434785
2022-04-30,302.0,431581
2022-02-28,201.0,434785
2022-04-30,274.0,431581
2022-01-31,307.0,434840
2022-04-30,284.0,431581
2022-04-30,296.0,431581
2022-04-30,288.0,431581
2022-02-28,202.0,434785
2022-04-30,430.0,431581
2022-02-28,355.0,434785
2022-02-28,166.0,434785
2022-04-30,523.0,431581
2022-02-28,245.0,434785
2022-01-31,136.0,434840
2022-04-30,939.0,431581
2021-12-31,637.0,434876
2022-04-30,1563.0,431581
2022-04-30,197.0,431581
2022-04-30,637.0,431581
2022-04-30,261.0,431581
